"","prestretch","rom"
"67","22.8",5.65020634622002
"68","22.8",5.86194039898508
"69","22.8",6.43018096280897
"70","22.8",6.2876872294518
"71","22.8",6.60685873708259
"72","22.8",6.36754946818102
"73","22.8",6.50212382748413
"74","22.8",5.52096446695911
"75","22.8",5.74538582570085
"76","22.8",5.83681418633776
"77","22.8",6.05161933543048
"78","22.8",6.03987353635647
"79","22.8",6.69341319042462
"80","22.8",6.6912869713722
"81","22.8",6.58661360032561
"82","22.8",5.84143507963086
"83","22.8",6.47975821600914
"84","22.8",6.12493089310184
"85","22.8",6.22944955764355
"86","22.8",7.46823214859453
"87","22.8",5.90318224263665
"88","22.8",6.45137474525617
"89","22.8",6.79848794354055
"90","22.8",6.65599668552174
"91","22.8",6.57274775767777
"92","22.8",6.31152284866468
"93","22.8",7.27018723233528
"94","22.8",5.95822807482698
"95","22.8",5.77021170637183
"96","22.8",7.30656657215434
"97","22.8",6.40639957994511
"98","22.8",6.40767748356046
"99","22.8",7.46208811351395
"100","22.8",6.87896205160723
"101","6.9",4.68675145321497
"102","6.9",4.34396341757122
"103","6.9",3.91376059095729
"104","6.9",4.0566554287146
"105","6.9",4.72739640893442
"106","6.9",5.03113417422454
"107","6.9",4.5372983343225
"108","6.9",3.94911741458538
"109","6.9",3.74237192800898
"110","6.9",4.33005486967066
"111","6.9",4.68985781241327
"112","6.9",3.58409569079761
"113","6.9",4.14003536566777
"114","6.9",3.92565007517904
"115","6.9",4.23685065053835
"116","6.9",4.81013719788901
"117","6.9",4.14388070473205
"118","6.9",4.51358134045642
"119","6.9",4.28600550001943
"120","6.9",4.83975457707508
"121","6.9",4.62450785980527
"122","6.9",4.96583425816483
"123","6.9",4.08595677137263
"124","6.9",4.19121150618175
"125","6.9",4.52932170098059
"126","6.9",3.97234051300856
"127","6.9",4.3914232587058
"128","6.9",3.9379919755894
"129","6.9",4.42138646523227
"130","6.9",4.40540984599445
"131","6.9",3.44420542916913
"132","6.9",4.83691475675169
"133","6.9",4.77876045903277
"134","6.9",4.10196355589613
"135","6.9",3.5962142723919
"136","6.9",4.04865601040598
"137","6.9",4.69820368219994
"138","6.9",3.94356599550518
"139","6.9",3.67610922934373
"140","6.9",4.05514905762221
"141","6.9",3.17922510292382
"142","6.9",3.20887581727076
"143","6.9",4.89870898081249
"144","6.9",4.65394096808449
"145","6.9",3.93374629110671
"146","6.9",3.62780224795553
"147","6.9",4.03988579320683
"148","6.9",3.83153366525003
"149","6.9",4.2751841761793
"150","6.9",4.17493791222922
"151","6.9",3.92353807960197
"152","6.9",5.27281612466741
"153","6.9",3.24045247096375
"154","6.9",4.20709618939887
"155","6.9",3.69537009908651
"156","6.9",3.86804405670847
"157","6.9",3.88433865921989
"158","6.9",3.57239230894386
"159","6.9",4.8177530512973
"160","6.9",4.67118337670738
"161","6.9",3.3831237779047
"162","6.9",3.03295645835389
"163","6.9",3.76417201509526
"164","6.9",4.2084302375245
"165","6.9",5.39593143088942
"166","6.9",4.08172388996375
"167","6.9",3.77490791224343
"168","6.9",3.86892153538131
"169","6.9",4.41223245465152
"170","6.9",4.21654026434955
"171","6.9",4.75591719905583
"172","6.9",4.31002320602977
"173","6.9",4.42699570380455
"174","6.9",3.25391714700874
"175","6.9",3.85695868505579
"176","6.9",3.83627152114378
"177","6.9",4.06204539697142
"178","6.9",3.95023500831058
"179","6.9",4.68781867614864
"180","6.9",4.53869405226788
"181","6.9",4.55324223505906
"182","6.9",3.86198552636066
"183","6.9",4.52569709401887
"184","6.9",4.06417909776775
"185","6.9",4.28081299816219
"186","6.9",5.10756940749117
"187","6.9",3.92979812305029
"188","6.9",4.21703223983179
"189","6.9",4.78121067523529
"190","6.9",4.57852183279579
"191","6.9",4.6391710229765
"192","6.9",4.16003533214499
"193","6.9",5.27091526047617
"194","6.9",3.96629522847119
"195","6.9",3.49009301770787
"196","6.9",5.14827640765071
"197","6.9",4.17737636504479
"198","6.9",4.29940684223828
"199","6.9",5.42052905018488
"200","6.9",4.86932468543162
"201","22.8",6.58306273868143
"202","22.8",6.47907642789985
"203","22.8",5.87292989066087
"204","22.8",5.99062101282008
"205","22.8",6.73091055366103
"206","22.8",7.2816828967487
"207","22.8",6.45198240695276
"208","22.8",6.01873260877236
"209","22.8",5.87246507723476
"210","22.8",6.32921959729832
"211","22.8",6.7321907200365
"212","22.8",5.56859015118603
"213","22.8",6.32342934053927
"214","22.8",6.13955346986922
"215","22.8",6.22936111881329
"216","22.8",6.79216684006396
"217","22.8",6.3698364335677
"218","22.8",6.5781782225165
"219","22.8",6.38279440459327
"220","22.8",6.7621186691504
"221","22.8",7.01171367086573
"222","22.8",6.87897676522842
"223","22.8",6.25420429660127
"224","22.8",6.3165618617877
"225","22.8",6.27612841657058
"226","22.8",5.94388092961418
"227","22.8",6.40203845381942
"228","22.8",6.03236877161434
"229","22.8",6.27729581061447
"230","22.8",6.24447010208042
"231","22.8",5.52562712366727
"232","22.8",6.93502529275496
"233","22.8",6.72234928650352
"234","22.8",6.15065003244323
"235","22.8",5.46378348425551
"236","22.8",6.13504222351111
"237","22.8",6.77150740721901
"238","22.8",6.12600412803027
"239","22.8",5.66870514639718
"240","22.8",6.15384712777179
"241","22.8",5.29443414050213
"242","22.8",5.287278660964
"243","22.8",6.92638075390756
"244","22.8",6.93118018259966
"245","22.8",5.89454706845602
"246","22.8",5.5413186872526
"247","22.8",5.88074530151198
"248","22.8",6.00696689058959
"249","22.8",6.54641034645336
"250","22.8",6.31137707913805
"251","22.8",6.02417312006913
"252","22.8",7.2691494162299
"253","22.8",5.13301180125544
"254","22.8",6.51939946645085
"255","22.8",5.49050674324206
"256","22.8",5.91964466408057
"257","22.8",5.95649392901907
"258","22.8",5.61089383913266
"259","22.8",6.73916522663635
"260","22.8",6.74323477253253
"261","22.8",5.36582748954093
"262","22.8",5.01319125439195
"263","22.8",5.78873166591949
"264","22.8",6.0644363518793
"265","22.8",7.24206362765316
"266","22.8",6.27270269320135
"267","22.8",5.80512075643074
"268","22.8",5.8637371461907
"269","22.8",6.52839242255341
"270","22.8",6.22087867442394
"271","22.8",6.63983198680948
"272","22.8",6.4938948845771
"273","22.8",6.57547227413064
"274","22.8",5.3482313473223
"275","22.8",5.82509842704824
"276","22.8",5.64488241249671
"277","22.8",6.08579177466719
"278","22.8",6.05342383395102
"279","22.8",6.74635897640758
"280","22.8",6.75938464134413
"281","22.8",6.62741892737871
"282","22.8",6.04038992627418
"283","22.8",6.47561804957171
"284","22.8",6.18724740082533
"285","22.8",6.4160098278248
"286","22.8",7.41714020817812
"287","22.8",6.0068773942817
"288","22.8",6.3146733646165
"289","22.8",6.75659724501157
"290","22.8",6.83521539821344
"291","22.8",6.39898562858379
"292","22.8",6.38518029385689
"293","22.8",7.28873541082894
"294","22.8",5.93690677410611
"295","22.8",5.65899827164876
"296","22.8",7.25833305993304
"297","22.8",6.32779032541467
"298","22.8",6.35084974984814
"299","22.8",7.29343171653589
"300","22.8",6.73849553510134
"301","23.1",6.60411788391476
"302","23.1",6.48363148993791
"303","23.1",6.09518727315088
"304","23.1",6.26003323972825
"305","23.1",6.91960856506803
"306","23.1",6.97327954286221
"307","23.1",6.68611857630195
"308","23.1",6.09124871798267
"309","23.1",5.72856639282334
"310","23.1",6.21663776496127
"311","23.1",6.78438144583182
"312","23.1",5.60234477239915
"313","23.1",6.21517024372279
"314","23.1",6.09606981967657
"315","23.1",6.29533703203549
"316","23.1",6.6016178306098
"317","23.1",6.48736136303318
"318","23.1",6.65939424477498
"319","23.1",6.41346330624057
"320","23.1",6.71264485189646
"321","23.1",6.70743251135714
"322","23.1",6.98804749512392
"323","23.1",6.33703801008695
"324","23.1",6.26178212341226
"325","23.1",6.44446980016785
"326","23.1",6.34956409640848
"327","23.1",6.30924181385824
"328","23.1",6.03457086762349
"329","23.1",6.4997711460178
"330","23.1",6.40904435591558
"331","23.1",5.50711428658304
"332","23.1",6.83729429502783
"333","23.1",6.75955739071652
"334","23.1",6.31738308765252
"335","23.1",5.56597378653699
"336","23.1",6.08317240149123
"337","23.1",6.77284750763539
"338","23.1",6.22957648052487
"339","23.1",5.9372459195731
"340","23.1",6.26342811368739
"341","23.1",5.40469084674623
"342","23.1",5.18067030690075
"343","23.1",7.11779250068069
"344","23.1",6.7939945796643
"345","23.1",5.95278213707804
"346","23.1",5.68283898091888
"347","23.1",6.04461911938346
"348","23.1",5.81507662171337
"349","23.1",6.37735360894447
"350","23.1",6.39058304382216
"351","23.1",5.92109288263318
"352","23.1",7.37327375492457
"353","23.1",5.28135301827521
"354","23.1",6.33480435505491
"355","23.1",5.6973784901451
"356","23.1",6.08889614956184
"357","23.1",5.82950544547529
"358","23.1",5.78548426961682
"359","23.1",6.8444241812186
"360","23.1",6.89717549189841
"361","23.1",5.50483443461147
"362","23.1",4.89037832075676
"363","23.1",6.10125759879647
"364","23.1",6.15699020529478
"365","23.1",7.42218844211928
"366","23.1",6.38407482398238
"367","23.1",5.85391760535475
"368","23.1",5.93123780355002
"369","23.1",6.68805349208638
"370","23.1",6.245297115758
"371","23.1",6.61309317028482
"372","23.1",6.43175591736566
"373","23.1",6.5357944465623
"374","23.1",5.57821487522535
"375","23.1",5.7830969566793
"376","23.1",5.7549711275288
"377","23.1",6.1729079159636
"378","23.1",6.09458306013747
"379","23.1",6.88594984290012
"380","23.1",6.86261650809472
"381","23.1",6.66860350613892
"382","23.1",6.02676329528202
"383","23.1",6.53070159492811
"384","23.1",6.32087758857808
"385","23.1",6.51492401907371
"386","23.1",7.45968982115365
"387","23.1",5.9715050257192
"388","23.1",6.3898571772089
"389","23.1",6.83827402360014
"390","23.1",6.76601942359853
"391","23.1",6.71801867598682
"392","23.1",6.34794546729001
"393","23.1",7.2294831136921
"394","23.1",6.0749822164967
"395","23.1",5.63819280125578
"396","23.1",7.37465742413908
"397","23.1",6.37573035526391
"398","23.1",6.28003235334126
"399","23.1",7.49664252600494
"400","23.1",7.00845427539279
"401","23.7",6.6580737661829
"402","23.7",6.5516467975755
"403","23.7",6.17151450496389
"404","23.7",6.3265803703166
"405","23.7",7.01746385993001
"406","23.7",7.02680563342945
"407","23.7",6.69576295521865
"408","23.7",6.24816522474403
"409","23.7",6.01010673707162
"410","23.7",6.36757698887476
"411","23.7",6.79258650902122
"412","23.7",5.63345631870376
"413","23.7",6.34708663600701
"414","23.7",6.09913949499784
"415","23.7",6.2575988564593
"416","23.7",6.75173056520614
"417","23.7",6.52597807743745
"418","23.7",6.6263156773316
"419","23.7",6.55743095803233
"420","23.7",6.88190926308801
"421","23.7",6.86201211728352
"422","23.7",7.13382444599125
"423","23.7",6.19677161619358
"424","23.7",6.30351214682126
"425","23.7",6.33369640364645
"426","23.7",6.27065487941522
"427","23.7",6.6572414552941
"428","23.7",5.9041680303451
"429","23.7",6.54251852419785
"430","23.7",6.3669882116904
"431","23.7",5.55346475726338
"432","23.7",6.92993037953924
"433","23.7",6.87175148617313
"434","23.7",6.35872210380277
"435","23.7",5.60113689112399
"436","23.7",6.131957773818
"437","23.7",6.76440661540927
"438","23.7",6.19906117431707
"439","23.7",5.82705782105878
"440","23.7",6.29612504887768
"441","23.7",5.45669519270891
"442","23.7",5.3039252554046
"443","23.7",6.9559368879618
"444","23.7",6.8430760249232
"445","23.7",5.97443469543994
"446","23.7",5.5441725591619
"447","23.7",6.32900665765346
"448","23.7",6.0083503409383
"449","23.7",6.58523047392853
"450","23.7",6.31325798694867
"451","23.7",6.09655469697484
"452","23.7",7.36003620438324
"453","23.7",5.32702192491977
"454","23.7",6.48823255377992
"455","23.7",5.68709285787978
"456","23.7",5.95300598374642
"457","23.7",5.87384932772867
"458","23.7",5.68341135875982
"459","23.7",6.8716410286104
"460","23.7",6.86733277967124
"461","23.7",5.68017754922871
"462","23.7",5.24676655263934
"463","23.7",5.96943154557692
"464","23.7",6.1364897962329
"465","23.7",7.40089658338069
"466","23.7",6.2605948499354
"467","23.7",5.87088817788793
"468","23.7",6.01414760110908
"469","23.7",6.51398877496368
"470","23.7",6.34546610690296
"471","23.7",6.86372358635944
"472","23.7",6.4625766496691
"473","23.7",6.77935962620914
"474","23.7",5.46250844725853
"475","23.7",6.01822040808365
"476","23.7",5.85000245332116
"477","23.7",6.09666088991827
"478","23.7",6.10442439266755
"479","23.7",6.88671649393736
"480","23.7",6.73857123012989
"481","23.7",6.64818675081821
"482","23.7",6.02213709950697
"483","23.7",6.52337023476401
"484","23.7",6.26335453047113
"485","23.7",6.50209196570782
"486","23.7",7.47572660259957
"487","23.7",6.06091058694653
"488","23.7",6.51098487960735
"489","23.7",6.85940845661907
"490","23.7",6.56071888952299
"491","23.7",6.78516540576864
"492","23.7",6.39189119633708
"493","23.7",7.3369348226484
"494","23.7",6.20407127679445
"495","23.7",5.79247449976206
"496","23.7",7.29745845412414
"497","23.7",6.31921492373289
"498","23.7",6.41444188857644
"499","23.7",7.49177129856547
"500","23.7",6.97132573915405
"501","24.8",6.88575019909197
"502","24.8",6.52714786093269
"503","24.8",6.2665405085745
"504","24.8",6.41140792424409
"505","24.8",7.01260781607085
"506","24.8",7.20121868416915
"507","24.8",6.96495860208945
"508","24.8",6.22664018067533
"509","24.8",5.96073515889692
"510","24.8",6.50173269361183
"511","24.8",7.04568749920431
"512","24.8",5.75019765818392
"513","24.8",6.4858226176767
"514","24.8",6.39240568900565
"515","24.8",6.35560097476202
"516","24.8",7.02216619422552
"517","24.8",6.6021985099013
"518","24.8",6.90380757767135
"519","24.8",6.49763666497572
"520","24.8",6.93026617964743
"521","24.8",6.92544854751255
"522","24.8",7.13213347093001
"523","24.8",6.404183008115
"524","24.8",6.47765933358165
"525","24.8",6.63760315200133
"526","24.8",6.28762747602452
"527","24.8",6.76099587971501
"528","24.8",6.07603916745536
"529","24.8",6.75444064922752
"530","24.8",6.54866599278099
"531","24.8",5.72402205488758
"532","24.8",7.13820250540644
"533","24.8",7.06358143380888
"534","24.8",6.34814876605355
"535","24.8",5.92037099006331
"536","24.8",6.2454341705813
"537","24.8",6.8311229711381
"538","24.8",6.25278788195277
"539","24.8",6.08120145260341
"540","24.8",6.24056479109674
"541","24.8",5.48301300026575
"542","24.8",5.33969817612284
"543","24.8",7.24851627165162
"544","24.8",6.9396060219198
"545","24.8",6.05164156701011
"546","24.8",5.85073602435174
"547","24.8",6.22008723140125
"548","24.8",6.01379232186579
"549","24.8",6.57483331302477
"550","24.8",6.47185403391272
"551","24.8",6.15873752559966
"552","24.8",7.59434707689923
"553","24.8",5.59132712817256
"554","24.8",6.57593743865706
"555","24.8",5.8615956676488
"556","24.8",6.15826516712705
"557","24.8",6.11036698577786
"558","24.8",6.04638035647113
"559","24.8",7.05275873319384
"560","24.8",6.84793491318039
"561","24.8",5.69704590786525
"562","24.8",5.25685557360384
"563","24.8",6.10620027945489
"564","24.8",6.34839351387868
"565","24.8",7.47801554476006
"566","24.8",6.5578498525719
"567","24.8",6.08130150195682
"568","24.8",6.01988716411357
"569","24.8",6.7879128565048
"570","24.8",6.39263647427692
"571","24.8",6.97449496244395
"572","24.8",6.67079882788309
"573","24.8",6.95083237293099
"574","24.8",5.63973382020351
"575","24.8",5.96223214895782
"576","24.8",5.98933274013179
"577","24.8",6.17252109486988
"578","24.8",6.1431197841578
"579","24.8",6.86858466047468
"580","24.8",6.87192235734811
"581","24.8",6.57486671846866
"582","24.8",6.09874474028345
"583","24.8",6.79936404319533
"584","24.8",6.37364780043546
"585","24.8",6.5061012962336
"586","24.8",7.5849333087721
"587","24.8",6.35939560256976
"588","24.8",6.4735900196539
"589","24.8",7.02866548590697
"590","24.8",6.9334778504202
"591","24.8",6.92508223042566
"592","24.8",6.39490978382701
"593","24.8",7.37922194838816
"594","24.8",6.24924892990665
"595","24.8",5.83352253355374
"596","24.8",7.5212799348987
"597","24.8",6.6898477311307
"598","24.8",6.37454270359402
"599","24.8",7.59995294850553
"600","24.8",7.05923701067972
"601","27.4",7.03534770425313
"602","27.4",7.06700671701713
"603","27.4",6.29957814181807
"604","27.4",6.66441836397147
"605","27.4",7.2710332546762
"606","27.4",7.53143856505661
"607","27.4",7.01022498009603
"608","27.4",6.54605666272033
"609","27.4",6.20772505467686
"610","27.4",6.7973851271397
"611","27.4",7.25442059624278
"612","27.4",5.97626640705394
"613","27.4",6.64022364016124
"614","27.4",6.45074102471777
"615","27.4",6.64438298126881
"616","27.4",7.24401081979547
"617","27.4",6.68818953882449
"618","27.4",7.03953047240906
"619","27.4",6.71087880343214
"620","27.4",7.08144654853857
"621","27.4",7.13835800155946
"622","27.4",7.45469047598868
"623","27.4",6.75352381562544
"624","27.4",6.75328167686173
"625","27.4",6.75554027993354
"626","27.4",6.3069054865919
"627","27.4",6.88990277962062
"628","27.4",6.50805362274896
"629","27.4",6.95282987206205
"630","27.4",6.750517501813
"631","27.4",5.7786117192717
"632","27.4",7.33789705086904
"633","27.4",7.20531174060319
"634","27.4",6.67870003528555
"635","27.4",5.91971000750048
"636","27.4",6.54007887105421
"637","27.4",6.99492344464137
"638","27.4",6.64445245502661
"639","27.4",6.28468003304889
"640","27.4",6.59726796123384
"641","27.4",5.80581071639206
"642","27.4",5.53230892869069
"643","27.4",7.46830022722617
"644","27.4",7.10917792093853
"645","27.4",6.26355299591644
"646","27.4",5.85058172949023
"647","27.4",6.48698342928443
"648","27.4",6.29540339551949
"649","27.4",6.52543669124428
"650","27.4",6.77196264565093
"651","27.4",6.45410101597623
"652","27.4",7.80386956608402
"653","27.4",5.73807924402951
"654","27.4",6.73850933259513
"655","27.4",6.00773267274877
"656","27.4",6.26959207778866
"657","27.4",6.43048949494795
"658","27.4",5.92978501198579
"659","27.4",7.2212077547433
"660","27.4",7.08493101788986
"661","27.4",5.80674351344457
"662","27.4",5.49273671583941
"663","27.4",6.22913927508018
"664","27.4",6.37312588924881
"665","27.4",7.79302841355246
"666","27.4",6.73140504404134
"667","27.4",6.13556360696672
"668","27.4",6.3928873980827
"669","27.4",6.8843125812916
"670","27.4",6.63464675145023
"671","27.4",7.03774427493597
"672","27.4",6.91953396711766
"673","27.4",7.01050865763623
"674","27.4",5.83930416762088
"675","27.4",6.20226341931243
"676","27.4",6.10999795031921
"677","27.4",6.35391383089801
"678","27.4",6.42589694578561
"679","27.4",7.17975034714084
"680","27.4",7.217924247267
"681","27.4",6.9066707328504
"682","27.4",6.32570222143008
"683","27.4",6.84363430486763
"684","27.4",6.69351360924475
"685","27.4",6.644122507736
"686","27.4",7.82801861915443
"687","27.4",6.5304291059379
"688","27.4",6.6247638036636
"689","27.4",7.07966181006678
"690","27.4",7.14667743662347
"691","27.4",7.1298470608136
"692","27.4",6.66266488371097
"693","27.4",7.61792792684515
"694","27.4",6.43997881314224
"695","27.4",6.17420819707451
"696","27.4",7.49672143603398
"697","27.4",6.8330069009857
"698","27.4",6.81625018681639
"699","27.4",7.72164071510024
"700","27.4",7.26118527235355
"701","31.2",7.23297815847997
"702","31.2",7.07652321851876
"703","31.2",6.56579951861944
"704","31.2",6.97200214923876
"705","31.2",7.3479366509588
"706","31.2",7.68508627863319
"707","31.2",7.30856163202734
"708","31.2",6.75983549299973
"709","31.2",6.57775654244265
"710","31.2",6.87258703721147
"711","31.2",7.39986553508077
"712","31.2",6.25842317108514
"713","31.2",6.90059395726581
"714","31.2",6.66900997975879
"715","31.2",6.92231229981281
"716","31.2",7.60215433923101
"717","31.2",6.95575587360932
"718","31.2",7.17149412598666
"719","31.2",6.93969407497017
"720","31.2",7.64862987014179
"721","31.2",7.42984404783879
"722","31.2",7.73978310496109
"723","31.2",6.9876406549606
"724","31.2",6.85367209280934
"725","31.2",7.06313383968323
"726","31.2",6.60191858282196
"727","31.2",7.14393442037642
"728","31.2",6.554363730103
"729","31.2",7.1212365961288
"730","31.2",6.98845124658238
"731","31.2",6.10984330017421
"732","31.2",7.60925433981716
"733","31.2",7.55300976269513
"734","31.2",6.94372218804621
"735","31.2",6.40136960164719
"736","31.2",6.78125259562152
"737","31.2",7.32218545957147
"738","31.2",6.74266169607634
"739","31.2",6.44889649781449
"740","31.2",6.72957922169964
"741","31.2",5.95524561352614
"742","31.2",5.85196846861108
"743","31.2",7.54591799142989
"744","31.2",7.497892985138
"745","31.2",6.64808081423311
"746","31.2",6.17758013010311
"747","31.2",6.69476925198858
"748","31.2",6.38061586820086
"749","31.2",7.07791609371505
"750","31.2",7.09645276336755
"751","31.2",6.67991807743973
"752","31.2",7.8923634247451
"753","31.2",5.99216332585904
"754","31.2",6.90446372592851
"755","31.2",6.35223589521469
"756","31.2",6.60127359560136
"757","31.2",6.67742213404737
"758","31.2",6.25290844046781
"759","31.2",7.26972268570577
"760","31.2",7.35407553272163
"761","31.2",6.05739203815028
"762","31.2",5.76445902081809
"763","31.2",6.58458857630188
"764","31.2",6.63935559993239
"765","31.2",7.94391975022346
"766","31.2",6.96522272802432
"767","31.2",6.38748525357496
"768","31.2",6.33017585609628
"769","31.2",7.29622205311766
"770","31.2",7.00692427914771
"771","31.2",7.41052697082371
"772","31.2",7.18969355550273
"773","31.2",7.24243041069629
"774","31.2",6.12857254951781
"775","31.2",6.62198223803369
"776","31.2",6.49119647486539
"777","31.2",6.63739754133635
"778","31.2",6.73646428210868
"779","31.2",7.38029897326491
"780","31.2",7.2371077094029
"781","31.2",7.29332157812188
"782","31.2",6.54692004173954
"783","31.2",7.31686759200539
"784","31.2",6.79629902300266
"785","31.2",7.05357663231475
"786","31.2",8.19005258530279
"787","31.2",6.59690426163783
"788","31.2",7.01233805641896
"789","31.2",7.3247063812616
"790","31.2",7.14353795654572
"791","31.2",7.31804111937036
"792","31.2",7.06100403935098
"793","31.2",7.88837169144815
"794","31.2",6.62849757531457
"795","31.2",6.45757463180621
"796","31.2",8.05796551355381
"797","31.2",6.97652398143723
"798","31.2",6.95691365138855
"799","31.2",8.05934310637548
"800","31.2",7.53308098899298
"801","36.6",7.51708253912191
"802","36.6",7.26758720306825
"803","36.6",7.03619702875948
"804","36.6",7.1209378652398
"805","36.6",7.58163359179578
"806","36.6",8.00513795558646
"807","36.6",7.57940543798605
"808","36.6",6.96162111487321
"809","36.6",6.73700724415886
"810","36.6",7.29302117035718
"811","36.6",7.67823473938339
"812","36.6",6.43898419327103
"813","36.6",7.20009854487831
"814","36.6",6.88688911679245
"815","36.6",7.01457269846218
"816","36.6",7.56953627023578
"817","36.6",7.18240211580466
"818","36.6",7.59212494153118
"819","36.6",7.40382846905297
"820","36.6",7.68832750035493
"821","36.6",7.60998247028602
"822","36.6",7.93511527280508
"823","36.6",7.14574733511822
"824","36.6",7.2027649880684
"825","36.6",7.38246381846108
"826","36.6",7.09020460411376
"827","36.6",7.35638411116826
"828","36.6",6.7728245428847
"829","36.6",7.38634443183086
"830","36.6",7.29835736416319
"831","36.6",6.41177157578154
"832","36.6",7.76700188132684
"833","36.6",7.6675131643412
"834","36.6",7.20591004544409
"835","36.6",6.68005153928738
"836","36.6",6.98622857583062
"837","36.6",7.78005052672651
"838","36.6",7.04115685400496
"839","36.6",6.86871816008092
"840","36.6",6.89799820557144
"841","36.6",6.31229913238773
"842","36.6",6.08407928408246
"843","36.6",7.87778855665197
"844","36.6",7.70807416901202
"845","36.6",6.80734104894748
"846","36.6",6.54090980497883
"847","36.6",6.72228607644301
"848","36.6",6.81025144988503
"849","36.6",7.23462896122489
"850","36.6",7.1212288389505
"851","36.6",6.75493193132785
"852","36.6",8.17896673439202
"853","36.6",6.16200657894737
"854","36.6",7.24345892205332
"855","36.6",6.65880789622837
"856","36.6",6.7103825571156
"857","36.6",6.77951268600767
"858","36.6",6.57303924221441
"859","36.6",7.78368474555125
"860","36.6",7.59980988855285
"861","36.6",6.33741377795375
"862","36.6",5.90389276841297
"863","36.6",6.82453273719248
"864","36.6",6.91840470376791
"865","36.6",8.3983234545035
"866","36.6",7.25538096054145
"867","36.6",6.78032696835272
"868","36.6",6.71759943596475
"869","36.6",7.43872050348491
"870","36.6",7.3295264868091
"871","36.6",7.62673446361416
"872","36.6",7.45711922825006
"873","36.6",7.42753523532549
"874","36.6",6.43585697960103
"875","36.6",6.82673034580798
"876","36.6",6.72788816513261
"877","36.6",7.01164007199646
"878","36.6",7.08277494812782
"879","36.6",7.71281638631956
"880","36.6",7.54128703751965
"881","36.6",7.55163384418474
"882","36.6",6.85968353333026
"883","36.6",7.56969035502065
"884","36.6",7.16216543668484
"885","36.6",7.34006767847193
"886","36.6",8.39623879635288
"887","36.6",6.9234170935156
"888","36.6",7.23175185083302
"889","36.6",7.61565966826836
"890","36.6",7.68696902683935
"891","36.6",7.62415106881986
"892","36.6",7.05236471844342
"893","36.6",8.24453753247152
"894","36.6",6.72750391269097
"895","36.6",6.78283664753561
"896","36.6",8.21079585107902
"897","36.6",7.2318545741654
"898","36.6",7.35478766831133
"899","36.6",8.48071539494384
"900","36.6",7.70880438439526
"901","42.7",7.60701465257254
"902","42.7",7.36536157850531
"903","42.7",7.20276649818221
"904","42.7",7.21273295643914
"905","42.7",7.94047914036198
"906","42.7",8.08156148327646
"907","42.7",7.82117334952138
"908","42.7",7.05142509371012
"909","42.7",6.96489515303283
"910","42.7",7.32607551228361
"911","42.7",7.90267023902604
"912","42.7",6.60920147467872
"913","42.7",7.40414740044171
"914","42.7",7.02441751137355
"915","42.7",7.18367660413384
"916","42.7",7.77224551044068
"917","42.7",7.17852820941331
"918","42.7",7.70827554856009
"919","42.7",7.5441174664543
"920","42.7",7.64344622732158
"921","42.7",7.92989759858692
"922","42.7",8.23338293195502
"923","42.7",7.35526679414017
"924","42.7",7.26540623528611
"925","42.7",7.43805698987803
"926","42.7",7.24513292314066
"927","42.7",7.59643573508178
"928","42.7",6.96597654988765
"929","42.7",7.45445666954329
"930","42.7",7.32674108137283
"931","42.7",6.56932376130161
"932","42.7",8.09705781830382
