Force_Target_N,Force_Actual_N,Aspect_Ratio_a_b,muscle_b_cm,muscle_a_cm,Volume_cm3,Am,Rho,Initial_Length_cm,Final_Length_cm,Elongation_cm,Strain,Completed_Date
33,36.348374,7.9533,1.881920,14.967474,421.6,550,10.493,1.881920,1.9105679212151607,.0286479212151607,.015222,Do 29. Jan 21:36:55 CET 2026
36,39.652772,7.9533,1.881920,14.967474,421.6,550,10.493,1.881920,1.913257538150512,.031337538150512,.016651,Do 29. Jan 21:36:56 CET 2026
27,29.739579,7.9533,1.881920,14.967474,421.6,550,10.493,1.881920,1.9052323858990057,.0233123858990057,.012387,Do 29. Jan 21:37:06 CET 2026
24,26.435181,7.9533,1.881920,14.967474,421.6,550,10.493,1.881920,1.9025862979587305,.0206662979587305,.010981,Do 29. Jan 21:37:07 CET 2026
0,0,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.729604,0,0,Do 29. Jan 21:39:33 CET 2026
6,7.190790,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7342769599513161,.0046729599513161,.002701,Do 29. Jan 21:40:10 CET 2026
9,10.786185,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7366320211512534,.0070280211512534,.004063,Do 29. Jan 21:40:22 CET 2026
3,3.595395,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.731934323819732,.002330323819732,.001347,Do 29. Jan 21:40:29 CET 2026
12,14.381581,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7389996154494858,.0093956154494858,.005432,Do 29. Jan 21:54:26 CET 2026
15,17.976976,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.741379799924753,.011775799924753,.006808,Do 29. Jan 21:54:28 CET 2026
21,25.167766,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7461787621505902,.0165747621505902,.009582,Do 29. Jan 21:54:46 CET 2026
42,50.335533,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7633901160061674,.0337861160061674,.019534,Do 29. Jan 21:54:52 CET 2026
30,35.953952,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7534748647770524,.0238708647770524,.013801,Do 29. Jan 21:54:53 CET 2026
18,21.572371,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7437728816235205,.0141688816235205,.008191,Do 29. Jan 21:54:54 CET 2026
45,53.930929,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7659034680463186,.0362994680463186,.020987,Do 29. Jan 21:54:57 CET 2026
36,43.144743,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7584054951991634,.0288014951991634,.016652,Do 29. Jan 21:54:58 CET 2026
33,39.549348,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7559334122894188,.0263294122894188,.015222,Do 29. Jan 21:55:02 CET 2026
24,28.763162,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7485977117214528,.0189937117214528,.010981,Do 29. Jan 21:55:06 CET 2026
27,32.358557,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7510295220412664,.0214255220412664,.012387,Do 29. Jan 21:55:06 CET 2026
39,46.740138,9.0267,1.729604,15.612616,421.6,550,10.493,1.729604,1.7608910450798323,.0312870450798323,.018089,Do 29. Jan 21:55:16 CET 2026
3,3.875029,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6069531606444665,.0021621606444665,.001347,Do 29. Jan 22:01:16 CET 2026
0,0,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6047909999999994,-.0000000000000006,0,Do 29. Jan 22:02:30 CET 2026
6,7.750058,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6091267485737364,.0043357485737364,.002701,Do 29. Jan 22:04:09 CET 2026
12,15.500117,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6135086266499132,.0087176266499132,.005432,Do 29. Jan 22:04:13 CET 2026
9,11.625087,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6113118606557735,.0065208606557735,.004063,Do 29. Jan 22:04:59 CET 2026
15,19.375146,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6157170952212467,.0109260952212467,.006808,Do 29. Jan 22:05:18 CET 2026
0,0,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.127634,0,0,Do 29. Jan 22:09:33 CET 2026
3,3.160573,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.1305005944694413,.0028665944694413,.001347,Do 29. Jan 22:09:46 CET 2026
6,6.321147,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.1333823371851097,.0057483371851097,.002701,Do 29. Jan 22:16:10 CET 2026
9,9.481721,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.136279376953932,.008645376953932,.004063,Do 29. Jan 22:16:59 CET 2026
12,12.642295,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.139191805692108,.011557805692108,.005432,Do 29. Jan 22:18:53 CET 2026
21,27.125205,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6201696085408357,.0153786085408357,.009582,Do 29. Jan 22:18:56 CET 2026
24,31.000234,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.622414041861797,.017623041861797,.010981,Do 29. Jan 22:18:58 CET 2026
42,54.250410,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6361389907131008,.0313479907131008,.019534,Do 29. Jan 22:19:07 CET 2026
15,15.802869,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.142119835417516,.014485835417516,.006808,Do 29. Jan 22:19:07 CET 2026
33,42.625322,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6292203251029662,.0244293251029662,.015222,Do 29. Jan 22:19:15 CET 2026
18,18.963443,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.1450635518813863,.0174295518813863,.008191,Do 29. Jan 22:19:47 CET 2026
21,22.124017,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.1480231311099742,.0203891311099742,.009583,Do 29. Jan 22:19:51 CET 2026
18,23.250175,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6179374095560217,.0131464095560217,.008191,Do 29. Jan 22:21:03 CET 2026
36,46.500351,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6315139092513018,.0267229092513018,.016651,Do 29. Jan 22:21:32 CET 2026
39,50.375380,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6338200987674443,.0290290987674443,.018089,Do 29. Jan 22:21:43 CET 2026
45,58.125439,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.638470946999343,.033679946999343,.020987,Do 29. Jan 22:21:50 CET 2026
27,34.875263,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6246704893374184,.0198794893374184,.012387,Do 29. Jan 22:22:01 CET 2026
30,38.750292,10.1000,1.604791,16.208389,421.6,550,10.493,1.604791,1.6269392531589875,.0221482531589875,.013801,Do 29. Jan 22:22:10 CET 2026
24,25.284591,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.150998659432426,.023364659432426,.010981,Do 29. Jan 22:23:43 CET 2026
27,28.445165,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.153990197462854,.026356197462854,.012387,Do 29. Jan 22:23:51 CET 2026
30,31.605739,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.156998106836362,.029364106836362,.013801,Do 29. Jan 22:30:18 CET 2026
33,34.766313,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.1600223051440453,.0323883051440453,.015222,Do 29. Jan 22:31:12 CET 2026
39,41.087461,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.1661208689720053,.0384868689720053,.018089,Do 29. Jan 22:33:03 CET 2026
42,44.248034,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.1691954839670844,.0415614839670844,.019534,Do 29. Jan 22:33:11 CET 2026
45,47.408608,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.1722870424801983,.0446530424801983,.020987,Do 29. Jan 22:33:15 CET 2026
36,37.926887,6.8800,2.127634,14.638121,455.9,550,10.493,2.127634,2.16306328956748,.03542928956748,.016651,Do 29. Jan 22:33:20 CET 2026
0,0,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9316310000000008,.0000000000000008,0,Do 29. Jan 22:33:27 CET 2026
3,3.481274,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9342335160464608,.0026025160464608,.001347,Do 29. Jan 22:33:32 CET 2026
6,6.962549,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9368497860658227,.0052187860658227,.002701,Do 29. Jan 22:34:40 CET 2026
9,10.443824,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9394799196241985,.0078489196241985,.004063,Do 29. Jan 22:34:41 CET 2026
12,13.925099,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9421240618292566,.0104930618292566,.005432,Do 29. Jan 22:35:55 CET 2026
15,17.406373,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9447823052903181,.0131513052903181,.006808,Do 29. Jan 22:36:41 CET 2026
21,24.368923,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9501419183857975,.0185109183857975,.009583,Do 29. Jan 22:36:48 CET 2026
18,20.887648,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9474549022848138,.0158239022848138,.008191,Do 29. Jan 22:37:09 CET 2026
24,27.850198,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.952843096489291,.021212096489291,.010981,Do 29. Jan 22:37:15 CET 2026
27,31.331472,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9555591531537189,.0239281531537189,.012387,Do 29. Jan 22:37:22 CET 2026
33,38.294022,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9610357586812668,.0294047586812668,.015222,Do 29. Jan 22:38:43 CET 2026
30,34.812747,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9582899573100396,.0266589573100396,.013801,Do 29. Jan 22:38:50 CET 2026
36,41.775297,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.96379660098646,.03216560098646,.016652,Do 29. Jan 22:45:30 CET 2026
39,45.256571,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9665724795359194,.0349414795359194,.018089,Do 29. Jan 22:46:00 CET 2026
42,48.737846,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9693637310365872,.0377327310365872,.019534,Do 29. Jan 22:48:03 CET 2026
45,52.219121,7.9533,1.931631,15.362840,455.9,550,10.493,1.931631,1.9721706648404491,.0405396648404491,.020987,Do 29. Jan 22:48:17 CET 2026
9,11.363552,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.7825056764286729,.0072136764286729,.004063,Do 29. Jan 22:55:47 CET 2026
3,3.787850,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.7776838781322497,.0023918781322497,.001347,Do 29. Jan 22:56:13 CET 2026
0,0,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.775292,0,0,Do 29. Jan 22:56:30 CET 2026
6,7.575701,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.7800883972867256,.0047963972867256,.002701,Do 29. Jan 22:57:11 CET 2026
15,18.939254,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.787378910598842,.012086910598842,.006808,Do 29. Jan 22:57:35 CET 2026
12,15.151403,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.78493581263037,.00964381263037,.005432,Do 29. Jan 22:57:40 CET 2026
18,22.727105,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.7898351686493814,.0145431686493814,.008191,Do 29. Jan 22:59:06 CET 2026
21,26.514956,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.7923045558860193,.0170125558860193,.009582,Do 29. Jan 22:59:38 CET 2026
33,41.666360,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.8023169357511446,.0270249357511446,.015222,Do 29. Jan 23:00:25 CET 2026
30,37.878509,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.7997933092667602,.0245013092667602,.013801,Do 29. Jan 23:00:33 CET 2026
36,45.454211,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.8048543017292673,.0295623017292673,.016652,Do 29. Jan 23:01:29 CET 2026
24,30.302807,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.7947872648734984,.0194952648734984,.010981,Do 29. Jan 23:01:49 CET 2026
39,49.242062,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.8074052287759885,.0321132287759885,.018088,Do 29. Jan 23:02:01 CET 2026
27,34.090658,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.7972836510737966,.0219916510737966,.012387,Do 29. Jan 23:02:22 CET 2026
42,53.029913,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.809970926307712,.034678926307712,.019534,Do 29. Jan 23:07:25 CET 2026
45,56.817764,9.0267,1.775292,16.025028,455.9,550,10.493,1.775292,1.8125505557320922,.0372585557320922,.020987,Do 29. Jan 23:07:52 CET 2026
3,4.082453,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6494012731032803,.0022192731032803,.001347,Do 29. Jan 23:12:05 CET 2026
0,0,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6471820000000006,.0000000000000006,0,Do 29. Jan 23:12:29 CET 2026
6,8.164906,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6516322734749431,.0044502734749431,.002701,Do 29. Jan 23:19:40 CET 2026
9,12.247359,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6538751175384963,.0066931175384963,.004063,Do 29. Jan 23:19:56 CET 2026
12,16.329812,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6561298808516114,.0089478808516114,.005432,Do 29. Jan 23:21:33 CET 2026
18,24.494718,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6606756779867942,.0134936779867942,.008191,Do 29. Jan 23:22:57 CET 2026
15,20.412265,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.658396706802416,.011214706802416,.006808,Do 29. Jan 23:22:58 CET 2026
0,0,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.296771999999999,-.000000000000001,0,Do 29. Jan 23:23:52 CET 2026
21,28.577171,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6629668604427927,.0157848604427927,.009582,Do 29. Jan 23:24:12 CET 2026
3,3.683052,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.299866476876753,.003094476876753,.001347,Do 29. Jan 23:24:19 CET 2026
24,32.659624,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.665270550574869,.018088550574869,.010981,Do 29. Jan 23:25:38 CET 2026
27,36.742077,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6675865351365753,.0204045351365753,.012387,Do 29. Jan 23:27:00 CET 2026
33,44.906983,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6722566979776579,.0250746979776579,.015222,Do 29. Jan 23:27:04 CET 2026
30,40.824530,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6699152887196447,.0227332887196447,.013801,Do 29. Jan 23:27:20 CET 2026
36,48.989436,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6746107800711147,.0274287800711147,.016651,Do 29. Jan 23:27:34 CET 2026
42,57.154342,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6793582743525814,.0321762743525814,.019534,Do 29. Jan 23:27:42 CET 2026
45,61.236795,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.6817515842988378,.0345695842988378,.020987,Do 29. Jan 23:28:12 CET 2026
6,7.366105,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.302977303851777,.006205303851777,.002701,Do 29. Jan 23:28:13 CET 2026
39,53.071889,10.1000,1.647182,16.636538,455.9,550,10.493,1.647182,1.676978099203117,.029796099203117,.018089,Do 29. Jan 23:28:17 CET 2026
9,11.049157,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.3061046312009363,.0093326312009363,.004063,Do 29. Jan 23:28:38 CET 2026
12,14.732210,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.3092486070581253,.0124766070581253,.005432,Do 29. Jan 23:35:29 CET 2026
15,18.415262,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.3124093865843927,.0156373865843927,.006808,Do 29. Jan 23:35:39 CET 2026
18,22.098315,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.315587139008624,.018815139008624,.008191,Do 29. Jan 23:37:19 CET 2026
21,25.781367,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.3187819415694277,.0220099415694277,.009582,Do 29. Jan 23:39:00 CET 2026
24,29.464420,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.321993866171654,.025221866171654,.010981,Do 29. Jan 23:39:03 CET 2026
27,33.147472,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.3252234509354084,.0284514509354084,.012387,Do 29. Jan 23:40:00 CET 2026
30,36.830525,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.3284705957279335,.0316985957279335,.013801,Do 29. Jan 23:40:13 CET 2026
33,40.513577,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.3317353739348885,.0349633739348885,.015222,Do 29. Jan 23:40:16 CET 2026
36,44.196630,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.335017948815986,.038245948815986,.016652,Do 29. Jan 23:41:37 CET 2026
42,51.562735,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.3416369146287606,.0448649146287606,.019533,Do 29. Jan 23:43:45 CET 2026
39,47.879682,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.338318429334563,.041546429334563,.018089,Do 29. Jan 23:43:45 CET 2026
45,55.245788,6.8800,2.296772,15.801791,573.5,550,10.493,2.296772,2.344974467803695,.048202467803695,.020987,Do 29. Jan 23:44:13 CET 2026
6,8.113556,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.09082366404114,.00563366404114,.002701,Do 29. Jan 23:51:20 CET 2026
3,4.056778,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.087999409502441,.002809409502441,.001347,Do 29. Jan 23:52:00 CET 2026
9,12.170334,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.0936629037166883,.0084729037166883,.004063,Do 29. Jan 23:52:52 CET 2026
0,0,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.085189999999999,-.000000000000001,0,Do 29. Jan 23:53:15 CET 2026
12,16.227112,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.096517274334799,.011327274334799,.005432,Do 29. Jan 23:53:22 CET 2026
15,20.283890,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.0993868280925096,.0141968280925096,.006808,Do 29. Jan 23:54:26 CET 2026
21,28.397446,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.1051723148737,.0199823148737,.009582,Do 29. Jan 23:59:32 CET 2026
18,24.340668,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.1022718253916013,.0170818253916013,.008191,Do 29. Jan 23:59:38 CET 2026
24,32.454224,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.108088509870876,.022898509870876,.010981,Fr 30. Jan 00:01:45 CET 2026
27,36.511002,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.111020604817102,.025830604817102,.012387,Fr 30. Jan 00:02:51 CET 2026
30,40.567780,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.113968323673098,.028778323673098,.013801,Fr 30. Jan 00:03:55 CET 2026
33,44.624558,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.1169322524983447,.0317422524983447,.015222,Fr 30. Jan 00:04:11 CET 2026
39,52.738114,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.1229090066698353,.0377190066698353,.018089,Fr 30. Jan 00:06:03 CET 2026
36,48.681336,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.1199126367262995,.0347226367262995,.016652,Fr 30. Jan 00:06:09 CET 2026
42,56.794893,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.1259222615022826,.0407322615022826,.019534,Fr 30. Jan 00:07:07 CET 2026
0,0,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.9164219999999994,-.0000000000000006,0,Fr 30. Jan 00:07:16 CET 2026
3,4.414033,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.9190040244523268,.0025820244523268,.001347,Fr 30. Jan 00:07:36 CET 2026
45,60.851671,7.9533,2.085190,16.584141,573.5,550,10.493,2.085190,2.128952449645,.043762449645,.020987,Fr 30. Jan 00:08:01 CET 2026
6,8.828066,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.921599698142255,.005177698142255,.002701,Fr 30. Jan 00:14:50 CET 2026
9,13.242099,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.9242091569267266,.0077871569267266,.004063,Fr 30. Jan 00:15:03 CET 2026
12,17.656132,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.9268324830955381,.0104104830955381,.005432,Fr 30. Jan 00:16:35 CET 2026
18,26.484198,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.9321212245609,.0156992245609,.008191,Fr 30. Jan 00:17:07 CET 2026
21,30.898231,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.9347869988990554,.0183649988990554,.009582,Fr 30. Jan 00:17:54 CET 2026
15,22.070165,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.9294697958527058,.0130477958527058,.006808,Fr 30. Jan 00:19:40 CET 2026
0,0,10.1000,1.778127,17.959082,573.5,550,10.493,1.778127,1.7781269999999998,-.0000000000000002,0,Fr 30. Jan 00:22:27 CET 2026
27,39.726297,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.940161780847062,.023739780847062,.012387,Fr 30. Jan 00:22:31 CET 2026
24,35.312264,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.937467152576681,.021045152576681,.010981,Fr 30. Jan 00:22:40 CET 2026
3,4.757333,10.1000,1.778127,17.959082,573.5,550,10.493,1.778127,1.780522700263526,.002395700263526,.001347,Fr 30. Jan 00:22:48 CET 2026
6,9.514666,10.1000,1.778127,17.959082,573.5,550,10.493,1.778127,1.78293105782745,.00480405782745,.002701,Fr 30. Jan 00:23:03 CET 2026
9,14.271999,10.1000,1.778127,17.959082,573.5,550,10.493,1.778127,1.7853521947343345,.0072251947343345,.004063,Fr 30. Jan 00:23:25 CET 2026
30,44.140330,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.9428709530274413,.0264489530274413,.013801,Fr 30. Jan 00:25:13 CET 2026
33,48.554363,9.0267,1.916422,17.298966,573.5,550,10.493,1.916422,1.9455953225710902,.0291733225710902,.015222,Fr 30. Jan 00:26:29 CET 2026
